id,username,created_at,lng,lat,text
1517668021719904256,mholzschlag,Sat Apr 23 00:53:47 +0000 2022,-110.9155735,32.1893905,@michaelmaass @ImZackAdams Everybody in a capitalist or money you're in society definitely needs some grease for th… https://t.co/WFWlZM4HmC
1517668021824761856,undomaggie,Sat Apr 23 00:53:47 +0000 2022,-122.455344,47.242960499999995,Adam’s regular grocery list https://t.co/vcO1Qe1DN5
1517668022604902401,LABlissmusic,Sat Apr 23 00:53:48 +0000 2022,-118.4119065,34.0207895,@ReporterClaudia @KPCC @LAist The hell it is
1517668022881820674,Stephan19586329,Sat Apr 23 00:53:48 +0000 2022,-82.6694675,40.365159500000004,Another lie
1517668022533734401,codylusnia,Sat Apr 23 00:53:48 +0000 2022,-97.552161,35.4828435,@kendrakay1225 Jason White is still clinging to those wide leg jeans https://t.co/BYj6JZbsOf
1517668023745892353,Uli_GEE,Sat Apr 23 00:53:48 +0000 2022,-87.732013,41.8335845,@Mattheius2783 Oh Mylanta !!!!!
1517668025943478273,RealSpurnandez,Sat Apr 23 00:53:48 +0000 2022,-117.32087899999999,33.226316,"Back in Cali, is the beach already calling my name… 🤔😎"
1517668027004702720,SpiroAgnewGhost,Sat Apr 23 00:53:49 +0000 2022,-118.4119065,34.0207895,The @GOP is incapable of shame—this guy is an empty shell of a human being besides being a moron. They all lie non-… https://t.co/J4Kyh1MTlz
1517668028305059841,ImJimR87,Sat Apr 23 00:53:49 +0000 2022,-87.382054,39.457639,@MikeAshleyEC I don’t know
1517668028342849536,MrHeintschel,Sat Apr 23 00:53:49 +0000 2022,-83.732464,41.501703,@IMSEOG I love your products. Please pick me and gift me with the Greek and Latin Customizable Slides! They will go… https://t.co/GExbqdhuWJ
1517668028955119620,Liams_Hockey,Sat Apr 23 00:53:49 +0000 2022,-75.8001415,45.248791,@Curtisnot @tonydmayor @TSN690 @ripGuy Thank you my friend.
1517668029357858816,MariaBonita970,Sat Apr 23 00:53:49 +0000 2022,-73.8494415,40.8503475,I can see it!I am noticing some biceps!
1517668029479284737,AalandDale,Sat Apr 23 00:53:49 +0000 2022,-118.1567105,33.809171500000005,"@SnowBellesHell I was praying for identity theft, but this sure sounds like a better way to go down the tubes 😉"
1517668029475217409,hooverstreet,Sat Apr 23 00:53:49 +0000 2022,-86.27053950000001,45.001180000000005,"@CSayf23 @CamBamBiggalo If nothing else, he has a phenomenal Twitter handle."
1517668030066696192,AboveHomehealth,Sat Apr 23 00:53:49 +0000 2022,-122.893,47.0424,"Ready to celebrate! @ Olympia, Washington https://t.co/E24fyUoOPf"
1517668030502916098,TweetingbyMatt,Sat Apr 23 00:53:50 +0000 2022,-75.117998,40.0048655,@CorkballOne Sounds confusing https://t.co/C7f6es6MY9
1517668031383719936,1ManishOne,Sat Apr 23 00:53:50 +0000 2022,-91.0907995,30.4591,@KeithJonesJr Baby yall are swamped.
1517668031224287232,GailHefley2,Sat Apr 23 00:53:50 +0000 2022,-101.816092,35.2111155,@Wendys for the win again tonight to support my #1 this Sunday @NoahGragson💙 https://t.co/EVLuLW1V8k
1517668032545538055,opheligarcia,Sat Apr 23 00:53:50 +0000 2022,-73.9685415,40.780709,"@ Robert Pattinson alt account, why did you allow them to give you Jasper Cullen’s haircut for The Batman"
1517668032172150785,traviesojay,Sat Apr 23 00:53:50 +0000 2022,-76.255686,36.895082,Jfish has officially learned how to drive the Si and this is his future https://t.co/QLvliBM0Ji
1517668032973320192,GeoffRhymer,Sat Apr 23 00:53:50 +0000 2022,-83.1738665,32.6782075,Longest Reigning SmackDown Tag Team Champions The USOs 🏆🏆 #SmackDown https://t.co/akgD14FQGj
1517668034323746817,VinceSheetz,Sat Apr 23 00:53:50 +0000 2022,-117.0723185,33.120359,"What happened to all that unity stuff Biden campaigned on??Sounds more like he's creating more division, hatred,… https://t.co/g2Kq37CZnS"
1517668036341293056,mattstollmusic,Sat Apr 23 00:53:51 +0000 2022,-73.342667,40.903612499999994,@Yankees PAY THE MAN! JUDGE 2 DINGERS LETS GOOOO
1517668036760719363,J_D_Turney,Sat Apr 23 00:53:51 +0000 2022,-85.9785995,35.8305215,@MightyNubbs @tweetsmoe Im still laughing out fuggin loud.
1517668037104746497,Bravesfan1313,Sat Apr 23 00:53:51 +0000 2022,-106.4174305,31.793368,@5Jparker is fucking Nostradamus with what he said about Kyle Wright
1517668037184217090,PoopScoopSF,Sat Apr 23 00:53:51 +0000 2022,-122.4024254,37.7650293,"💩💩💩 located in Potrero Hill, D10 https://t.co/YrOQ5pXx4l https://t.co/L7x6KCGEku"
1517668037377232897,Milfcakexo,Sat Apr 23 00:53:51 +0000 2022,-121.8737305,37.331159,@1neof1one Awww that’s twin😩💕
1517668037515751425,Terranc82435181,Sat Apr 23 00:53:51 +0000 2022,-92.0611765,30.206079000000003,"@LTBRpodcast Yeah except nobody told her, her eyelash was falling 🤣"
1517668036966326273,kristen_bigelow,Sat Apr 23 00:53:51 +0000 2022,-84.00574800000001,43.462763499999994,Wine Time Anytime🍷💗 https://t.co/89BGTr0Lbv
1517668038635622400,takeshita_kenji,Sat Apr 23 00:53:51 +0000 2022,-122.52116534,47.62296207,Nice! (@ Eagle Harbor Inn in WA) https://t.co/gG8IX27pMU
1517668038253977600,MikeCunningham,Sat Apr 23 00:53:51 +0000 2022,-88.374425,40.2062765,So far this #TheBatman is not that good. Half way thru and I give it a 4 at best. https://t.co/CnamEdHqrY
1517668038786617347,crrrrrraig,Sat Apr 23 00:53:52 +0000 2022,-93.2620465,44.9706105,@CheyCab @SullyBusiness @BekaBooMN They usually get lots of vacations
1517668039075897345,samuelj41944686,Sat Apr 23 00:53:52 +0000 2022,-118.9188865,34.188478,@kevinabstract Go kill it Kevin!
1517668038811820032,ajtonge40,Sat Apr 23 00:53:52 +0000 2022,-83.1682025,42.4817475,@john_osborn I’ll take a better picture next time I’m at this hot dog place (this is ripped from foursquare). But a… https://t.co/7pVdLcrruE
1517668039273107456,MatthewEJohns10,Sat Apr 23 00:53:52 +0000 2022,-97.754724,30.323345500000002,@PeiWei micorosoft apps taken off phone.
1517668039327629314,transientnumber,Sat Apr 23 00:53:52 +0000 2022,-72.973717,43.6057225,Must be Tuesday?
1517668039176691713,cgpresadog,Sat Apr 23 00:53:52 +0000 2022,-89.65871286,38.85990015,"Yellow Collar Female Sire: TheWhiteWalker of Wounded Bear Dam: Fatso de Cabeza Grande DOB: February 9th, 2022… https://t.co/GGvMOndJTW"
1517668040002838528,Pdxkennyg1,Sat Apr 23 00:53:52 +0000 2022,-122.630908,45.536402,But where do you stand...for or against Mickey mouse?
1517668040149815296,RyansCardssLLC,Sat Apr 23 00:53:52 +0000 2022,-83.1738665,32.6782075,@Severe_Sports 2. good?
1517668040443371520,TerrellT_,Sat Apr 23 00:53:52 +0000 2022,-83.804475,27.698681999999998,Lebron can’t be tweeting shit like that just vibe
1517668040657313792,TheBlindAmputee,Sat Apr 23 00:53:52 +0000 2022,-76.069946,36.8025415,Good burger from No Frills Bar &amp; Grill in Norfolk.
1517668040829116416,poppa511,Sat Apr 23 00:53:52 +0000 2022,-121.469664,38.561722,@XheartlessOneX 😈thank u sexy
1517668040997056515,GruvyGurl,Sat Apr 23 00:53:52 +0000 2022,-101.89717300000001,33.5705265,Omgoshies!!! YESSSSSS!!!RUN. IT. BACK. K.O.
1517668041559097345,miket19542,Sat Apr 23 00:53:52 +0000 2022,-95.44648649999999,29.838495,@wendygvp Why are you sad???
1517668042297151488,tmj_SAN_intern,Sat Apr 23 00:53:52 +0000 2022,-117.1610838,32.715738,"Join the Noblis team! See our latest #internship job openings, including ""2022 Summer Intern (San Diego, CA)"", via… https://t.co/52b8PN90cA"
1517668042255314946,CoachDalconzo,Sat Apr 23 00:53:52 +0000 2022,-73.4409395,41.1562815,My guy getting a glimpse of what his arena will look like soon!
1517668042372632577,tmj_webjobs,Sat Apr 23 00:53:52 +0000 2022,-81.8115051,26.2448015,"Join the Arthrex team! See our latest #WebDesign job openings, including ""3D CAD Surgical Planner"", via the link in our bio. #Naples, FL"
1517668042838319104,TrillEverything,Sat Apr 23 00:53:52 +0000 2022,-95.44648649999999,29.838495,@maxiie__love Shut it! Lol 😂
1517668043626672128,sfships,Sat Apr 23 00:53:53 +0000 2022,-122.4359785,37.7706565,"Goodbye, tanker 🇲🇭HAFNIA SCEPTRUM! Have a great time in Aberdeen, WA!"
1517668045019303938,sadsagitario,Sat Apr 23 00:53:53 +0000 2022,-98.5406515,29.417501,"@AOC All these snowflakes in these thread. Everything country that has ever existed, has taken land to expand and s… https://t.co/SLiD5GHYu7"
1517668046545952768,MattDeBlasi,Sat Apr 23 00:53:53 +0000 2022,-118.4119065,34.0207895,Deebo Samuel is not on the same galaxy as Davante Adams.
1517668046696972288,JayKevinJohnson,Sat Apr 23 00:53:53 +0000 2022,-116.5172895,33.8250795,@RepMTG It takes a WASTE to understand a waste! You are a total WASTE of a human being!
1517668046252425218,jaz_z_e,Sat Apr 23 00:53:53 +0000 2022,-95.562444,29.623472,Still seeing 29K #Bitcoin as the floor in #Crypto https://t.co/v5zOUZRQjv
1517668047154155522,Reckless_Edit,Sat Apr 23 00:53:54 +0000 2022,-90.24782400000001,38.653771,@mikemwilson Truth
1517668047804317697,Spidah59NLAM,Sat Apr 23 00:53:54 +0000 2022,-88.3104475,42.0399395,@s_smirking @tariqnasheed Aint nobody talm bout that 3 years bye then.
1517668048349667330,_loveeejones,Sat Apr 23 00:53:54 +0000 2022,-77.0143985,38.898602999999994,Link up I’m at El Rey at da bar … shots on me 🙂
1517668048714362881,RobbiFirestone,Sat Apr 23 00:53:54 +0000 2022,-106.026119,34.166235,@DaBunnyOFFICIAL “French sailor stripes &amp; bunny ears prove to be worlds most effective #aphrodisiac.” (Commenting for a #Fren.)
1517668049050083329,MastInvestments,Sat Apr 23 00:53:54 +0000 2022,-77.60468399999999,41.1179365,"Who uses just their phone to trade options?I thought folks generally used their computers, but I thought wrong…… https://t.co/igEMBt44Hw"
1517668049045925889,KianpourWorld,Sat Apr 23 00:53:54 +0000 2022,-77.0143985,38.898602999999994,"There’s a lot of 💩 in the world to focus on, but tonight we’re celebrating my twin @SocialGoodBiz with @dustinlynch… https://t.co/MUtfj8whsx"
1517668051000434689,larryrstreet,Sat Apr 23 00:53:54 +0000 2022,-80.18183450000001,38.9201425,"@KristySwansonXO @ksorbs @elonmusk @elonmusk  OBAMA, wants censorship of media, he did hire the spouses of mainstre… https://t.co/dae1NdibN3"
1517668051214389258,GusLicerio1,Sat Apr 23 00:53:54 +0000 2022,-101.701754,34.1887265,EXTEND HIM!!!! All Rise 🧑‍⚖️
1517668051331727362,Paulcowboysbama,Sat Apr 23 00:53:55 +0000 2022,-85.9785995,35.8305215,@StartAndParkCar @FordPerformance is better anyway
1517668051478585347,LTDanTheVoice,Sat Apr 23 00:53:55 +0000 2022,-98.831982,29.354941,It’s time to go to work at @dpcwrestling with @LTDanTheVoice clients @PowellDenzell &amp; @RickyReyes01 tonight!! #DPCW… https://t.co/yXyV8ePgMC
1517668051767889920,kylesford,Sat Apr 23 00:53:55 +0000 2022,-111.726395,40.3825145,GN here’s a big ass waterfall on @ILFORDPhoto HP5+ as a timeline cleanse. https://t.co/kb9gVRFmJx
1517668052921372672,SkullztheFoxlet,Sat Apr 23 00:53:55 +0000 2022,-82.985772,39.9946835,@WafflesDoesArt Idk if ya can fit my head but it’s worth a shot 👀
1517668052929638400,Anitapeacelover,Sat Apr 23 00:53:55 +0000 2022,-121.8737305,37.331159,I was gonna whine but think I'll refrain and just have some wine and listen to some cool tunes instead. 🍷🎵🎸🍷🎶Happy Friday Fam!
1517668055244976129,quis__custodiet,Sat Apr 23 00:53:55 +0000 2022,-118.25291,33.99609,0053ZN913WB LAPD AIR SUPPORT DIVISIONSquawk: 0246N33.9961 W118.2529Altitude: 475ftCourse: 274ºGroundspeed: 45… https://t.co/0lwQWAmruL
1517668056880844801,DESwhatisaid,Sat Apr 23 00:53:56 +0000 2022,-76.62048200000001,39.284712999999996,"Thank God for everything, but especially for all the support I have! 🙌🏾 I’m forever grateful. 🙏🏾"
1517668057090568195,AureliuzRex,Sat Apr 23 00:53:56 +0000 2022,-79.2725695,43.629311,Y’all will drink 4 cups of hot chocolate each day and then wonder why you’re fat.
1517668058432684033,RobReimer76,Sat Apr 23 00:53:56 +0000 2022,-117.08677750000001,32.66981,@PowellAnalytics Jeff Cross
1517668058906603520,nicknack013,Sat Apr 23 00:53:56 +0000 2022,-111.85839849999999,33.639340000000004,@mrruben_93 Yes!!!! We have to 🖤
1517668059217113090,JJStockwell,Sat Apr 23 00:53:56 +0000 2022,-93.3606,44.895222000000004,"@GovTimWalz Retired Navy Commander and Chief Revenue Officer, Claritas living in Edina. Grew up in Hartington, Nebr… https://t.co/zr0j3e3MXH"
1517668059447767047,JacksackPhD,Sat Apr 23 00:53:56 +0000 2022,-93.389864,41.938228499999994,They not gonna call anything on giannis this is disgusting officiating
1517668059506352131,journey_ernie,Sat Apr 23 00:53:56 +0000 2022,-117.5621525,34.12167,@Iatinwave I’ll stay quite 🤐 ahahaha
1517668062668857344,bwhite91,Sat Apr 23 00:53:57 +0000 2022,-112.4249755,33.4128725,@JerseySuave4 Both regular season games. CJ went OFF. Hope we can limit them to under 56% from three tonight.
1517668063633723393,yejnes,Sat Apr 23 00:53:57 +0000 2022,-71.497913,41.557321,Today's office day highlight: a visit spent counseling a patient with diabetes... in Spanish.  #primarycare #IMProud #ProudtobeGIM
1517668064908750849,UFdcp,Sat Apr 23 00:53:58 +0000 2022,-82.3302695,29.673171500000002,Big-time @actionrents!!! #OneDCP
1517668065030414339,cduvall30,Sat Apr 23 00:53:58 +0000 2022,-96.7311425,43.5410145,@mrstar01 You too!
1517668065294573569,lukeabshier,Sat Apr 23 00:53:58 +0000 2022,-92.4367735,38.3045585,@MissouriMTG I want videos of people smelling these cards
1517668065286230018,IamVeRoNiCaG,Sat Apr 23 00:53:58 +0000 2022,-95.44648649999999,29.838495,@StefaniaOkolie Finally having a day off and a weekend off.
1517668068486492163,manolosupreme,Sat Apr 23 00:53:59 +0000 2022,-84.3064885,33.9430725,I do not agree with all mental therapy…its mental for crying out loud…who are you to say or not? The brain and the… https://t.co/1A2UWh8ZHj
1517668069358845953,Pattysaluti11,Sat Apr 23 00:53:59 +0000 2022,-70.9477915,42.199372999999994,NICE. I'm Hitler Liked it To.
1517668069723811840,evan_just_evan,Sat Apr 23 00:53:59 +0000 2022,-79.2725695,43.629311,@CooperCodes everything is Elden Ring and I know that boss
1517668069589626880,ErieBetterBeer,Sat Apr 23 00:53:59 +0000 2022,-80.1253128,42.0752525,"Holding up well, thanks Josh. - Drinking  The Quadfather Aged In Bourbon Barrels (Willett Barrels) by… https://t.co/tinA1v8HsN"
1517668069690073088,DodgerDude74,Sat Apr 23 00:53:59 +0000 2022,-117.156338,32.708465,Lets GO Dodgers!!! 💙⚾️💙⚾️💙 https://t.co/jvsl5Lv4fS
1517668069807644680,LHSCougarTandF,Sat Apr 23 00:53:59 +0000 2022,-85.7223455,38.195555,"Congrats to Dallyce Hudson, Kenyiah Mays, Emma Ingles, Ali Raithel on an amazing race (8th Overall) and a NEW SCHOO… https://t.co/uxXA7gjWdN"
1517668070835245056,MIke_Dragich,Sat Apr 23 00:53:59 +0000 2022,-93.2620465,44.9706105,@upsahlmusic See you in Minneapolis in October!!
1517668071619522560,EverydaySuperHQ,Sat Apr 23 00:53:59 +0000 2022,-71.4218325,41.817084,@DrakeandDice Sounds like a riot! Haha
1517668072504672261,bigweb31,Sat Apr 23 00:54:00 +0000 2022,-80.1783915,26.03968,@FinFanForLife I thought everybody talked about their ex like this 🤷🏾‍♂️😂
1517668073498722306,hennesseyuncle,Sat Apr 23 00:54:00 +0000 2022,-83.804475,27.698681999999998,Pollari w the back to back singles
1517668073859334146,ryanpayne4,Sat Apr 23 00:54:00 +0000 2022,-105.5508905,38.997935999999996,Translation: I wanna team up again.
1517668074018717698,homoseokxual,Sat Apr 23 00:54:00 +0000 2022,-80.18755300000001,25.8689385,My boss said “I know you’re used to seeing this (stray bullet) but it’s not normal” 🧍🏾‍♀️
1517668074123669504,Coalie00,Sat Apr 23 00:54:00 +0000 2022,-75.2014313,40.3010216,Drinking a Pabst Blue Ribbon by @pabstblueribbon @ Pound Town — https://t.co/R0WKYVipDT
1517668075021160450,TerrellT_,Sat Apr 23 00:54:00 +0000 2022,-83.804475,27.698681999999998,My boy really an old head now
1517668075008663552,Speed_coach1,Sat Apr 23 00:54:00 +0000 2022,-87.158456,30.612925,9 athletes in 12 events moving on to regionals. School records:200300h80016004x100Too many PRs to count. Not finished. Loading…
1517668075692191746,_YungPreshhh,Sat Apr 23 00:54:00 +0000 2022,-122.296281,47.119285500000004,READ THAT PART AGAIN!! Not no he say/she say shit from mfs
1517668075784527874,thebighub,Sat Apr 23 00:54:00 +0000 2022,-80.926628,33.6311395,Absolutely tattooed that ball!!!
1517668076036050945,KassieRDA,Sat Apr 23 00:54:00 +0000 2022,-106.7374385,32.342299499999996,The amount of happiness and love I feel right now is unbelievable. I feel like I’m top of the world w this man 😫🥰🥰
1517668076338257920,CoachRob4Realz,Sat Apr 23 00:54:00 +0000 2022,-100.0768885,31.1688935,3-2 @Eagles_Varsity going into the 7th.
1517668077181222912,WillARich21,Sat Apr 23 00:54:01 +0000 2022,-86.791549,36.200008,When Judge starts hitting opposite field home runs &gt;&gt;&gt;
1517668077680345088,x_terminator79,Sat Apr 23 00:54:01 +0000 2022,-79.82074391,40.40282561,Leaving a path of destruction in our wake! Thank you Fredricksburg for an amazing night!! Tonight we roll through T… https://t.co/cqnpE7o4zc
1517668078536081409,VenteWest,Sat Apr 23 00:54:01 +0000 2022,-95.44648649999999,29.838495,I’m attracted to knowledge not your bank account 🥱
1517668078410207232,TeamCramer1,Sat Apr 23 00:54:01 +0000 2022,-86.760091,33.385555,Straight Fire🔥 Our Alabama classrooms are in good hands with this crew! #ThinkOutsideTheBox #InnovativeEducators… https://t.co/BoFwY1cuR4
1517668078607347713,BarbaraMain07,Sat Apr 23 00:54:01 +0000 2022,-93.3613205,46.441860500000004,Not planning this in my lifetime 🤷‍♀️ today was just another crap load of news dumps and allowing a sitting member… https://t.co/9DqzxMztZc
1517668078779305986,Dee_Menace,Sat Apr 23 00:54:01 +0000 2022,-95.44648649999999,29.838495,JESUS !! What a cannon!!
1517668079244910596,OzzieAhl2,Sat Apr 23 00:54:01 +0000 2022,-80.926628,33.6311395,🐾⚽️🐾 Final: RH_GirlsSoccer 1 - @NHS_GirlsSoccer 0. @BEARCATBACKERS @RHHSBearcats @RockHillSchools @RHHerald_Preps… https://t.co/k41vtzmniT
1517668079421071363,CallenKelley,Sat Apr 23 00:54:01 +0000 2022,-83.804475,27.698681999999998,"Actually, there is such a thing as a stupid person. I get the pleasure of dealing with them on the daily 🙂"
1517668079626383360,theverozuazua,Sat Apr 23 00:54:01 +0000 2022,-119.30660750000001,37.2691755,@DeJaSkye Happy Birthday Beautiful!
1517668079513358336,CowetaScore,Sat Apr 23 00:54:01 +0000 2022,-84.76301000000001,33.3799165,"REGION CHAMPS!@NewnanBaseball DTH Expeditors CowetaScoreBoardHS Baseball FINAL Newnan 7, East Coweta 4Cougars… https://t.co/t9JIZfqObk"
1517668080763039747,STUART_1974_,Sat Apr 23 00:54:02 +0000 2022,-111.99744100000001,40.6787035,@_ileeva @Sexual_hub2 His dick is small..so he has to shake it to look cool...Lmfao......
1517668081845342208,NorthSideIsh,Sat Apr 23 00:54:02 +0000 2022,-87.732013,41.8335845,I wonder why Giannis is wearing his Giannis 1 instead of his latest model.
1517668082520633349,temporal3,Sat Apr 23 00:54:02 +0000 2022,-79.2725695,43.629311,refreshments?
1517668083166494723,thewvsportsguy,Sat Apr 23 00:54:02 +0000 2022,-81.91991300000001,38.4459025,There’s the record!!
1517668083225268226,BobbyDempsey,Sat Apr 23 00:54:02 +0000 2022,-74.574558,40.562797,This is what we play for @ Finderne https://t.co/Nb0LcGNh2f
1517668086463225857,carriebear421,Sat Apr 23 00:54:03 +0000 2022,-72.80198,41.5372335,@Man_wonders @iGreenGod Ice ice baby
1517668085985161217,XuscaSoleNY,Sat Apr 23 00:54:03 +0000 2022,-73.9685415,40.780709,"Vigil for our planet,in the #EarthDay,#CentralPark Pond #NYC https://t.co/p5lF8SDhkx"
1517668087729999875,APontbriandTV,Sat Apr 23 00:54:03 +0000 2022,-89.6596895,39.774345999999994,Go Emma!! Congrats on setting a school record!!
1517668088317104135,csplashh,Sat Apr 23 00:54:03 +0000 2022,-98.219125,32.21631,The fact he gon retire wit the most points in nba history wit a bag like this will always be crazy to me
1517668088908591107,jodyjasminee,Sat Apr 23 00:54:03 +0000 2022,-80.1226195,26.721896,@777jorgeivan I definitely do ☺️
1517668088774279169,lisahawk0206,Sat Apr 23 00:54:03 +0000 2022,-81.97270499999999,28.049601000000003,I just entered the MOM's https://t.co/0AT5YrkY6M Moms Run The World #Sweepstakes &amp; so can you! Watch MOM weekdays n… https://t.co/9F86zsuF0d
1517668089718050816,teenmethuselah,Sat Apr 23 00:54:04 +0000 2022,-90.322616,38.6107965,The virgin Cage The Elephant &lt; the chad Tom Petty https://t.co/Cc5KupZOh8
1517668090774839296,jaydenrogers_34,Sat Apr 23 00:54:04 +0000 2022,-112.12467649999999,33.5528625,Thank you @Chris_Sailer for the invitation! Can’t wait to showcase my skills!@AZKicking @CoachPerrone… https://t.co/mWRYEUllrg
1517668091139928066,MilhonTrudy,Sat Apr 23 00:54:04 +0000 2022,-86.1429225,39.7795625,@kahi_kumu @JamesAl35488247 Now it is kids all races killing others at schools.
1517668091240583168,harrisshana24,Sat Apr 23 00:54:04 +0000 2022,-93.8538635,33.934425000000005,@codybot1 I like it too
1517668092612022272,Herronisland,Sat Apr 23 00:54:04 +0000 2022,-120.882482,47.273022,@ericswalwell A cup   Z brain
1517668095023882241,madelienerenee,Sat Apr 23 00:54:05 +0000 2022,-82.8152355,34.6939215,@BradP93975919 Light strips $4 Walmart they pull into the back of your tv and they have 12 color options! We have them on all our TVs
1517668094193414146,gghamari,Sat Apr 23 00:54:05 +0000 2022,-75.8001415,45.248791,The #BlueWave has arrived in #Carleton. Honoured to put up my first lawn signs today. I had so many requests that I… https://t.co/8USzdA4jPc
1517668095028043778,JoeAurelus,Sat Apr 23 00:54:05 +0000 2022,-80.20726300000001,25.944446499999998,We are gifted in special way. Keep the motivation growing strong. https://t.co/RlKIqs9ayP
1517668095174713344,iembot_ddc,Sat Apr 23 00:54:05 +0000 2022,-98.319925,38.498196,"GARDEN_CITY,KS (GCK) ASOS reports gust of 64 knots (73.7 mph) from SSE @ 0050Z -- KGCK 230050Z 16039G64KT 4SM VCTS… https://t.co/y4pb6cvZSD"
1517668095183056897,WX_SouthernIL,Sat Apr 23 00:54:05 +0000 2022,-98.319925,38.498196,"GARDEN_CITY,KS (GCK) ASOS reports gust of 64 knots (73.7 mph) from SSE @ 0050Z -- KGCK 230050Z 16039G64KT 4SM VCTS… https://t.co/ejC227MHax"
1517668095480893443,ArmandDoma,Sat Apr 23 00:54:05 +0000 2022,-122.4359785,37.7706565,@kiangoh Here’s research from University of Michigan Center for Sustainable Systems that finds that “doubling urban… https://t.co/6U5myNxakc
1517668094751408128,sspencer_smb,Sat Apr 23 00:54:05 +0000 2022,-73.9685415,40.780709,seems like Bitcoin has other more pressing problems than counterfeiters... #btc https://t.co/fPc7Qu9ybG
1517668095996968960,SmashmouthSigns,Sat Apr 23 00:54:05 +0000 2022,-88.044261,41.7351455,"Save America? How about Save Democracy, first. You’ve seen their signs at every rally, now counter with your own in… https://t.co/1j1S7TYLfK"
1517668096491720704,MileHigh_Scribs,Sat Apr 23 00:54:05 +0000 2022,-105.5508905,38.997935999999996,@Kathlee57006424 The chemicals falling from the not spraying the skies thing? https://t.co/47NmJYNe2B
1517668097934733313,IkeCuellar,Sat Apr 23 00:54:06 +0000 2022,-95.44648649999999,29.838495,@kushtopherpaul Facts
1517668098014425091,CAWafflez,Sat Apr 23 00:54:06 +0000 2022,-79.9806895,40.431388999999996,@bigmoneyap1 Alford is bad but he can hit for power occasionally. there are a few guys I'd like to see in replace o… https://t.co/oiy1HORgoL
1517668098135965696,GLoBarzz,Sat Apr 23 00:54:06 +0000 2022,-83.835748,42.7904075,"We Mature With The Damage, Not With The Years. The Whole Point Of Life, Is To Change, To Evolve, To Grow, Don't Res… https://t.co/ZinagxHQ59"
1517668098891001856,the_man_mulcahy,Sat Apr 23 00:54:06 +0000 2022,-73.993542,40.750752,Finally my first ever Axilla Pt II!
1517668099520008192,HAROLDtheTHIRD,Sat Apr 23 00:54:06 +0000 2022,-118.4119065,34.0207895,"if my line brother really in la that’s 7, on the shield…👿"
1517668099574620160,r3albeater,Sat Apr 23 00:54:06 +0000 2022,-84.433106,33.7671945,yeah get those free throws trae lol
1517668099557896193,AndreaNimchuk,Sat Apr 23 00:54:06 +0000 2022,-75.117998,40.0048655,Can we please do something? It’s like watching paint dry. The guy had 11 ERA a few innings ago 🤦🏻‍♀️
1517668100887437312,gmvrey,Sat Apr 23 00:54:06 +0000 2022,-100.0768885,31.1688935,i jinxed myself frfr 😂
1517668102493949959,clearly_tae,Sat Apr 23 00:54:07 +0000 2022,-73.62090699999999,40.702939,I should be in LA looking for a Dom Kennedy double. https://t.co/jHdOQDvycX
1517668103378903040,Scamron_Giles,Sat Apr 23 00:54:07 +0000 2022,-73.8494415,40.8503475,@sashaasofierce Son is a blade
1517668103437668360,pothen,Sat Apr 23 00:54:07 +0000 2022,-79.2725695,43.629311,"@abetreibz Are you really back on THIS nonsense, Alex?  Canadians' per capita carbon emissions are more than double… https://t.co/tsGsF4MZY2"
1517668104276516875,m_galleries,Sat Apr 23 00:54:07 +0000 2022,-74.978455,40.75851,TOMORROW! Join us Sat 4/23 4pm-8 @m_galleries for our event w/ Tristan LaFerriere @KieransCreator… https://t.co/wfmg3dtRWO
1517668105291546627,EtowahhsChorus,Sat Apr 23 00:54:07 +0000 2022,-80.8510428,35.0882351,Dinner was flaming hot!!! @ Kabuto Japanese Steakhouse &amp; Sushi Bar https://t.co/Si9pnpLRM6
1517668105463508992,DapperDanMidas,Sat Apr 23 00:54:07 +0000 2022,-76.62048200000001,39.284712999999996,Willow look good! #DragRaceFinale
1517668105815613442,BUTT3RFLYBABY,Sat Apr 23 00:54:07 +0000 2022,-119.02516299999999,35.3469015,feeling like her
1517668107673817088,everylotnyc,Sat Apr 23 00:54:08 +0000 2022,-73.96113,40.67576,"464 Prospect Place, Brooklyn https://t.co/vBnjwOjjCj"
1517668109204787203,JasonGreenBball,Sat Apr 23 00:54:08 +0000 2022,-89.2665075,39.7393005,"@OkBaller352 (Parker Stevenson - 2023) picks up the ""and-1"" with a silky finish after a steal at the other end.… https://t.co/oh2Z6MHzYp"
1517668110911873024,katho37,Sat Apr 23 00:54:09 +0000 2022,-79.83718,40.52889,My child was asked about the work I do. I cannot love her response enough. #alphabetmafia🌈 🏳️‍⚧️🏳️‍🌈🥰🎉 @ Mcquillan… https://t.co/BqNEzlH6HU
1517668111444455424,ZizzleB,Sat Apr 23 00:54:09 +0000 2022,-105.5508905,38.997935999999996,@RayzTheRoof_ Right. Meanwhile we got this bullshit this weekend ☹️ https://t.co/DzPrSR9SSi
1517668112186978304,mbingo_sipho,Sat Apr 23 00:54:09 +0000 2022,-86.441236,39.766555499999996,@Realbrianaroy If he makes you smile don’t he makes you happy
1517668112233082880,olliviiabrown,Sat Apr 23 00:54:09 +0000 2022,-80.7258255,41.3212865,✨my stalker✨
1517668112530821122,PreacherOfValor,Sat Apr 23 00:54:09 +0000 2022,-73.9685415,40.780709,@mrrenotaku Dang no knuckles? 🤣
